
 num     #instances         #bytes  class name
1435:             2             48  java.nio.charset.CoderResult
1436:             1             48  freemarker.core.BuiltIn$is_indexableBI
1437:             3             48  com.sun.proxy.$Proxy10
1438:             1             48  java.util.concurrent.ConcurrentSkipListMap
1439:             3             48  org.hibernate.EntityMode
1440:             1             48  freemarker.core.BuiltIn$is_macroBI
1441:             2             48  org.eclipse.jdt.internal.compiler.impl.LongConstant
1442:             1             48  freemarker.core.NumericalBuiltins$byteBI
1443:             1             48  freemarker.core.NumericalBuiltins$shortBI
1444:             1             48  freemarker.core.BuiltIn$is_methodBI
1445:             3             48  sun.text.normalizer.NormalizerBase$QuickCheckResult
1446:             3             48  org.apache.commons.lang.xwork.Entities
1447:             2             48  java.lang.management.ManagementPermission
1448:             1             48  freemarker.core.NumericalBuiltins$cBI
1449:             1             48  freemarker.core.BuiltIn$is_nodeBI
1450:             2             48  [Lcom.sun.jmx.mbeanserver.ClassLoaderRepositorySupport$LoaderEntry;
1451:             3             48  org.apache.catalina.realm.RealmBase$AllRolesMode
1452:             1             48  org.jbpm.pvm.internal.wire.WireContext
1453:             1             48  freemarker.core.BuiltIn$is_numberBI
1454:             2             48  freemarker.ext.beans.BeansWrapper$MethodSignature
1455:             3             48  org.hibernate.engine.ExecuteUpdateResultCheckStyle
1456:             1             48  freemarker.core.StringBuiltins$cap_firstBI
1457:             1             48  freemarker.core.BuiltIn$is_sequenceBI
1458:             1             48  org.springframework.orm.hibernate3.support.OpenSessionInViewFilter
1459:             3             48  com.opensymphony.xwork2.interceptor.ModelDrivenInterceptor
1460:             1             48  freemarker.cache.MruCacheStorage
1461:             2             48  java.io.File$PathStatus
1462:             2             48  sun.management.ManagementFactoryHelper$1
1463:             2             48  javax.el.ExpressionFactory$CacheValue
1464:             1             48  freemarker.core.StringBuiltins$capitalizeBI
1465:             1             48  freemarker.core.BuiltIn$is_stringBI
1466:             1             48  [Lorg.jbpm.pvm.internal.cal.Day;
1467:             3             48  java.nio.charset.CodingErrorAction
1468:             3             48  org.apache.struts2.interceptor.CheckboxInterceptor
1469:             1             48  freemarker.core.SequenceBuiltins$sortBI
1470:             2             48  sun.security.provider.DSAParameters
1471:             1             48  org.jbpm.pvm.internal.wire.descriptor.TypesDescriptor
1472:             1             40  [Lcom.sun.org.apache.xerces.internal.util.Status;
1473:             1             40  org.apache.jasper.servlet.JspServlet
1474:             1             40  org.apache.log4j.spi.RootLogger
1475:             1             40  org.jbpm.pvm.internal.wire.descriptor.TransactionRefDescriptor
1476:             1             40  com.sun.jmx.mbeanserver.MBeanServerDelegateImpl
1477:             1             40  [Lorg.eclipse.jdt.internal.compiler.codegen.ExceptionLabel;
1478:             1             40  sun.util.resources.TimeZoneNames
1479:             1             40  [Lorg.eclipse.jdt.internal.compiler.codegen.BranchLabel;
1480:             1             40  sun.util.resources.TimeZoneNames_en
1481:             1             40  org.eclipse.jdt.internal.compiler.lookup.NullTypeBinding
1482:             1             40  org.apache.catalina.core.ApplicationSessionCookieConfig
1483:             1             40  org.eclipse.jdt.internal.compiler.lookup.VoidTypeBinding
1484:             1             40  org.apache.catalina.mbeans.ServiceMBean
1485:             1             40  sun.nio.cs.ext.ExtendedCharsets
1486:             1             40  org.apache.tomcat.util.modeler.Registry
1487:             1             40  sun.management.MemoryManagerImpl
1488:             1             40  sun.security.util.AuthResources
1489:             1             40  com.mysql.jdbc.util.ReadAheadInputStream
1490:             1             40  org.jbpm.pvm.internal.cal.Holiday
1491:             1             40  java.beans.WeakIdentityMap$Entry
1492:             1             40  [Lorg.apache.catalina.valves.AccessLogValve$FormatType;
1493:             1             40  org.apache.jasper.compiler.JspConfig
1494:             1             40  org.apache.catalina.mbeans.ContextResourceMBean
1495:             1             40  com.sun.org.apache.xerces.internal.impl.xs.XSParticleDecl
1496:             1             40  sun.misc.Cleaner
1497:             1             40  com.opensymphony.xwork2.inject.ContainerImpl
1498:             1             40  org.jbpm.pvm.internal.processengine.SpringProcessEngine
1499:             1             40  ognl.ObjectArrayPool$SizePool
1500:             1             40  org.apache.catalina.startup.HostConfig$DeployedApplication
1501:             1             40  org.apache.catalina.startup.Catalina
1502:             1             40  java.util.ResourceBundle$1
1503:             1             40  java.text.RBCollationTables
1504:             1             40  java.text.MessageFormat
1505:             1             40  org.apache.struts2.interceptor.debugging.DebuggingInterceptor
1506:             1             40  org.jbpm.pvm.internal.cfg.ConfigurationImpl
1507:             1             40  org.apache.jsp.login_jsp
1508:             1             40  sun.util.logging.resources.logging
1509:             1             40  org.apache.catalina.mbeans.ContextMBean
1510:             1             40  org.dom4j.tree.DefaultDocument
1511:             1             40  com.opensymphony.xwork2.conversion.impl.XWorkConverter
1512:             1             40  com.sun.jmx.interceptor.DefaultMBeanServerInterceptor
1513:             1             40  com.sun.jmx.mbeanserver.JmxMBeanServer
1514:             1             40  org.springframework.transaction.interceptor.BeanFactoryTransactionAttributeSourceAdvisor
1515:             1             40  sun.text.IntHashtable
1516:             1             40  sun.nio.cs.StandardCharsets$Aliases
1517:             1             40  com.opensymphony.xwork2.inject.ContainerImpl$1
1518:             1             40  [Lsun.security.jca.ServiceId;
1519:             1             40  sun.text.UCompactIntArray
1520:             1             40  sun.nio.cs.StandardCharsets$Classes
1521:             1             40  org.hibernate.connection.DriverManagerConnectionProvider
1522:             1             40  [Lcom.opensymphony.xwork2.inject.Scope;
1523:             1             40  com.sun.org.apache.xerces.internal.dom.CoreDOMImplementationImpl
1524:             1             40  com.sun.org.apache.xerces.internal.dom.DOMImplementationImpl
1525:             1             40  com.sun.org.apache.xerces.internal.dom.DeferredDOMImplementationImpl
1526:             1             40  sun.nio.cs.StandardCharsets$Cache
1527:             1             40  java.lang.reflect.Proxy$Key2
1528:             1             40  org.dom4j.tree.NamespaceStack
1529:             1             40  com.opensymphony.xwork2.util.LocalizedTextUtil$EmptyResourceBundle
1530:             1             40  [Ljava.lang.management.MemoryPoolMXBean;
1531:             1             40  org.springframework.jndi.support.SimpleJndiBeanFactory
1532:             1             40  com.opensymphony.xwork2.config.impl.DefaultConfiguration
1533:             1             40  com.opensymphony.xwork2.inject.ContainerImpl$5
1534:             1             32  org.dom4j.tree.DefaultDocumentType
1535:             2             32  org.jbpm.pvm.internal.type.converter.ShortToLongConverter
1536:             1             32  [Lorg.apache.tomcat.util.digester.Digester;
1537:             2             32  freemarker.template.utility.CaptureOutput
1538:             2             32  org.apache.el.ExpressionFactoryImpl
1539:             1             32  com.opensymphony.xwork2.validator.AnnotationActionValidatorManager
1540:             2             32  org.jbpm.pvm.internal.type.converter.ByteToLongConverter
1541:             1             32  org.apache.struts2.dispatcher.mapper.DefaultActionMapper
1542:             1             32  com.sun.security.auth.PolicyFile
1543:             2             32  org.jbpm.pvm.internal.type.converter.BooleanToStringConverter
1544:             1             32  freemarker.ext.beans.OverloadedVarArgMethod
1545:             2             32  org.apache.tomcat.util.net.DefaultServerSocketFactory
1546:             1             32  org.apache.struts2.dispatcher.DefaultStaticContentLoader
1547:             2             32  org.jbpm.pvm.internal.type.converter.IntegerToLongConverter
1548:             1             32  com.opensymphony.xwork2.config.impl.DefaultConfiguration$RuntimeConfigurationImpl
1549:             1             32  java.beans.ThreadGroupContext
1550:             1             32  [Ljava.lang.management.MemoryManagerMXBean;
1551:             1             32  org.apache.struts2.components.template.FreemarkerTemplateEngine
1552:             2             32  com.sun.org.apache.xerces.internal.impl.XMLDocumentScannerImpl$DTDDriver
1553:             2             32  java.lang.Shutdown$Lock
1554:             2             32  org.jbpm.pvm.internal.type.converter.SerializableToBytesConverter
1555:             1             32  sun.misc.SoftCache
1556:             1             32  java.lang.ClassCastException
1557:             2             32  org.apache.catalina.realm.X509SubjectDnRetriever
1558:             1             32  java.beans.ThreadGroupContext$1
1559:             1             32  org.apache.tomcat.websocket.server.WsWriteTimeout
1560:             1             32  java.lang.ArrayIndexOutOfBoundsException
1561:             1             32  org.apache.catalina.startup.ContextConfig$DefaultWebXmlCacheEntry
1562:             1             32  org.apache.naming.TransactionRef
1563:             1             32  org.hibernate.dialect.MySQLInnoDBDialect
1564:             2             32  [Ljava.lang.StackTraceElement;
1565:             2             32  java.sql.DriverInfo
1566:             2             32  freemarker.template.utility.HtmlEscape
1567:             1             32  org.springframework.transaction.annotation.AnnotationTransactionAttributeSource
1568:             1             32  com.sun.jmx.mbeanserver.Repository
1569:             2             32  org.jbpm.pvm.internal.type.converter.DateToStringConverter
1570:             2             32  java.util.concurrent.ConcurrentHashMap$KeySet
1571:             1             32  org.apache.catalina.valves.AccessLogValve$DateAndTimeElement
1572:             1             32  com.opensymphony.xwork2.inject.ContainerBuilder
1573:             1             32  org.springframework.context.support.DelegatingMessageSource
1574:             2             32  freemarker.template.utility.NormalizeNewlines
1575:             1             32  sun.security.x509.AuthorityInfoAccessExtension
1576:             1             32  org.apache.catalina.core.JreMemoryLeakPreventionListener
1577:             1             32  [Lorg.apache.tomcat.util.http.parser.HttpParser$SkipConstantResult;
1578:             2             32  org.jbpm.pvm.internal.type.converter.CharacterToStringConverter
1579:             1             32  org.jbpm.pvm.internal.cfg.ConfigurationParser
1580:             2             32  com.sun.org.apache.xerces.internal.impl.dv.xs.QNameDV
1581:             2             32  java.util.jar.JarVerifier$3
1582:             1             32  [Ljava.text.Normalizer$Form;
1583:             2             32  org.jbpm.pvm.internal.svc.DefaultCommandService
1584:             1             32  com.sun.beans.finder.BeanInfoFinder
1585:             2             32  javax.el.ResourceBundleELResolver
1586:             1             32  com.opensymphony.xwork2.interceptor.ScopedModelDrivenInterceptor
1587:             2             32  [Lorg.eclipse.jdt.internal.compiler.ast.Argument;
1588:             2             32  freemarker.template.utility.XmlEscape
1589:             1             32  [Lorg.eclipse.jdt.internal.compiler.ast.ExpressionContext;
1590:             1             32  sun.misc.GC$LatencyRequest
1591:             1             32  com.sun.org.apache.xalan.internal.utils.FeatureManager$Feature
1592:             1             32  freemarker.template.SimpleCollection
1593:             1             32  com.opensymphony.xwork2.ognl.OgnlValueStackFactory
1594:             1             32  [Lorg.apache.tomcat.util.log.UserDataHelper$Mode;
1595:             1             32  com.sun.org.apache.xerces.internal.impl.xs.XSModelGroupImpl
1596:             2             32  javax.el.MapELResolver
1597:             1             32  [Lorg.springframework.context.annotation.ScopedProxyMode;
1598:             2             32  org.dom4j.tree.ConcurrentReaderHashMap$BarrierLock
1599:             2             32  java.util.Collections$UnmodifiableCollection
1600:             2             32  org.apache.tomcat.util.threads.ThreadPoolExecutor$RejectHandler
1601:             1             32  com.sun.org.apache.xml.internal.utils.XMLReaderManager
1602:             2             32  org.springframework.web.context.request.SessionScope
1603:             2             32  [Lorg.eclipse.jdt.internal.compiler.lookup.TypeBinding;
1604:             2             32  org.hibernate.property.BasicPropertyAccessor
1605:             1             32  org.apache.catalina.deploy.LoginConfig
1606:             1             32  sun.nio.cs.StandardCharsets
1607:             1             32  [Lsun.net.www.protocol.http.HttpURLConnection$TunnelState;
1608:             2             32  [Lorg.eclipse.jdt.internal.compiler.lookup.MethodBinding;
1609:             2             32  javax.el.ListELResolver
1610:             2             32  java.util.concurrent.ConcurrentHashMap$Values
1611:             2             32  com.sun.org.apache.xerces.internal.impl.xpath.regex.Token
1612:             1             32  [Lorg.apache.tomcat.util.net.AbstractEndpoint$Acceptor$AcceptorState;
1613:             1             32  sun.nio.fs.LinuxFileSystem
1614:             2             32  org.apache.tomcat.util.net.JIoEndpoint$AsyncTimeout
1615:             2             32  java.util.TreeSet
1616:             1             32  sun.nio.fs.NativeBuffer
1617:             1             32  java.io.UnixFileSystem
1618:             2             32  [Lorg.hibernate.event.PostDeleteEventListener;
1619:             1             32  [Lorg.apache.coyote.ErrorState;
1620:             2             32  [Lorg.hibernate.event.PostUpdateEventListener;
1621:             2             32  [Lorg.hibernate.event.PostInsertEventListener;
1622:             2             32  javax.el.ArrayELResolver
1623:             1             32  java.lang.reflect.WeakCache
1624:             1             32  com.sun.org.apache.xerces.internal.impl.XMLEntityScanner$1
1625:             2             32  [Lorg.apache.catalina.InstanceListener;
1626:             1             32  org.apache.catalina.startup.Bootstrap
1627:             1             32  [Lsun.text.normalizer.NormalizerBase$Mode;
1628:             1             32  [Lsun.nio.fs.NativeBuffer;
1629:             2             32  org.hibernate.property.DirectPropertyAccessor
1630:             1             32  ognl.EvaluationPool
1631:             1             32  org.springframework.ui.context.support.ResourceBundleThemeSource
1632:             1             32  com.sun.org.apache.xalan.internal.utils.XMLSecurityManager
1633:             1             32  org.xml.sax.InputSource
1634:             1             32  java.util.concurrent.SynchronousQueue
1635:             1             32  org.apache.coyote.http11.Http11Protocol$Http11ConnectionHandler
1636:             1             32  java.lang.NullPointerException
1637:             1             32  [Lcom.sun.org.apache.xerces.internal.impl.dv.xs.AbstractDateTimeDV$DateTimeData;
1638:             1             32  sun.management.MemoryImpl
1639:             1             32  java.lang.ArithmeticException
1640:             2             32  sun.security.x509.CertificatePolicyId
1641:             1             32  [Lorg.apache.catalina.startup.ClassLoaderFactory$RepositoryType;
1642:             2             32  sun.text.normalizer.CharTrie$FriendAgent
1643:             1             32  [Lorg.jbpm.pvm.internal.wire.WireContext$InitializationType;
1644:             2             32  com.sun.org.apache.xerces.internal.impl.dv.dtd.ENTITYDatatypeValidator
1645:             1             32  org.apache.struts2.interceptor.validation.JSONValidationInterceptor
1646:             1             32  [Ljava.lang.OutOfMemoryError;
1647:             1             32  com.opensymphony.xwork2.config.ConfigurationManager
1648:             2             32  sun.net.www.protocol.file.Handler
1649:             2             32  org.eclipse.jdt.internal.compiler.impl.BooleanConstant
1650:             1             32  org.apache.jasper.runtime.JspApplicationContextImpl
1651:             1             32  [Lcom.sun.org.apache.xalan.internal.utils.XMLSecurityManager$NameMap;
1652:             1             32  cn.itcast.oa.service.impl.WorkFlowServiceImpl
1653:             1             32  java.text.DontCareFieldPosition
1654:             1             32  [Lorg.apache.tomcat.util.log.UserDataHelper$Config;
1655:             1             32  [Lorg.apache.catalina.deploy.FilterMap;
1656:             1             32  java.lang.Throwable
1657:             1             32  org.apache.struts2.views.freemarker.FreemarkerManager
1658:             1             32  [Lcom.sun.org.apache.xerces.internal.utils.XMLSecurityManager$NameMap;
1659:             2             32  [Ljava.lang.annotation.Annotation;
1660:             1             32  org.apache.jasper.el.JasperELResolver
1661:             2             32  [Ljavax.servlet.jsp.tagext.VariableInfo;
1662:             2             32  java.nio.ByteOrder
1663:             1             32  org.apache.commons.logging.impl.WeakHashtable$WeakKey
1664:             1             32  org.eclipse.jdt.internal.compiler.util.HashtableOfInt
1665:             1             32  [Lcom.sun.jndi.ldap.pool.Pool;
1666:             1             32  [Lorg.apache.tomcat.util.net.AbstractEndpoint$BindState;
1667:             1             32  org.eclipse.jdt.internal.compiler.classfmt.TypeAnnotationWalker$1
1668:             2             32  com.opensymphony.xwork2.ognl.accessor.CompoundRootAccessor
1669:             1             32  com.opensymphony.xwork2.conversion.impl.XWorkBasicConverter
1670:             1             32  org.apache.catalina.startup.TldConfig
1671:             2             32  com.sun.beans.WeakCache
1672:             2             32  org.springframework.core.OrderComparator
1673:             1             32  [Lcom.opensymphony.xwork2.inject.util.ReferenceMap$PutStrategy;
1674:             1             32  java.util.concurrent.ConcurrentSkipListMap$HeadIndex
1675:             2             32  [Ljavax.servlet.jsp.tagext.TagFileInfo;
1676:             2             32  org.apache.catalina.connector.CoyoteAdapter
1677:             2             32  org.jbpm.pvm.internal.type.converter.FloatToDoubleConverter
1678:             1             32  [Lcom.opensymphony.xwork2.inject.util.ReferenceType;
1679:             1             32  [Ljava.net.Proxy$Type;
1680:             1             32  org.apache.coyote.ajp.AjpProtocol$AjpConnectionHandler
1681:             2             32  [Ljavax.servlet.jsp.tagext.FunctionInfo;
1682:             2             32  org.hibernate.type.DbTimestampType
1683:             1             32  javax.script.ScriptEngineManager
1684:             1             32  sun.net.www.http.KeepAliveStreamCleaner
1685:             1             24  sun.nio.cs.ext.ISO_8859_8
1686:             1             24  sun.nio.cs.ext.IBM933
1687:             1             24  org.jbpm.pvm.internal.wire.binding.SkipInterceptorBinding
1688:             1             24  cn.itcast.oa.dao.impl.UserDaoImpl
1689:             1             24  sun.nio.cs.ext.IBM1123
1690:             1             24  javax.el.ExpressionFactory$CacheKey
1691:             1             24  sun.nio.cs.ext.IBM297
1692:             1             24  sun.nio.cs.ext.MS874
1693:             1             24  java.util.Locale$Cache
1694:             1             24  org.dom4j.io.ElementStack
1695:             1             24  freemarker.core.ArithmeticEngine$BigDecimalEngine
1696:             1             24  ognl.enhance.ExpressionCompiler
1697:             1             24  org.apache.jasper.runtime.JspFactoryImpl
1698:             1             24  sun.nio.cs.ext.IBM1141
1699:             1             24  org.jbpm.pvm.internal.wire.binding.EnvironmentInterceptorBinding
1700:             1             24  sun.nio.cs.ext.JIS_X_0201
1701:             1             24  sun.nio.cs.ext.IBM950
1702:             1             24  org.jbpm.pvm.internal.wire.binding.TrueBinding
1703:             1             24  sun.nio.cs.ISO_8859_1
1704:             1             24  [Lorg.hibernate.event.RefreshEventListener;
1705:             1             24  sun.nio.cs.ISO_8859_7
1706:             1             24  sun.nio.cs.ext.MacRoman
1707:             1             24  java.math.MutableBigInteger
1708:             1             24  java.util.Collections$SynchronizedList
1709:             1             24  org.apache.catalina.startup.TaglibRule
1710:             1             24  sun.nio.cs.ext.IBM1124
1711:             1             24  sun.nio.cs.ext.IBM420
1712:             1             24  org.jbpm.pvm.internal.wire.binding.AuthorizationInterceptorBinding
1713:             1             24  sun.nio.cs.ext.JIS_X_0212
1714:             1             24  org.apache.tomcat.websocket.WsExtension
1715:             1             24  org.hibernate.hql.HolderInstantiator
1716:             1             24  org.jbpm.pvm.internal.wire.binding.HibernateConfigurationBinding
1717:             1             24  com.sun.org.apache.xerces.internal.impl.Constants$ArrayEnumeration
1718:             1             24  cn.itcast.oa.dao.impl.DepartmentDaoImpl
1719:             1             24  com.sun.org.apache.xerces.internal.impl.xs.util.XSObjectListImpl
1720:             1             24  javax.el.Util$CacheValue
1721:             1             24  sun.nio.cs.ext.IBM1142
1722:             1             24  org.apache.catalina.startup.TaglibUriRule
1723:             1             24  sun.nio.cs.ext.IBM935
1724:             1             24  sun.nio.cs.ISO_8859_9
1725:             1             24  javax.websocket.CloseReason
1726:             1             24  org.jbpm.pvm.internal.wire.binding.RetryInterceptorBinding
1727:             1             24  sun.nio.cs.ext.SJIS
1728:             1             24  sun.nio.cs.ext.MacRomania
1729:             1             24  org.apache.jsp.WEB_002dINF.jsp.frame.bottom_jsp
1730:             1             24  [Lorg.hibernate.hql.ast.util.LiteralProcessor$DecimalFormatter;
1731:             1             24  org.springframework.jndi.JndiTemplate
1732:             1             24  sun.management.ThreadImpl
1733:             1             24  sun.nio.cs.ext.IBM964
1734:             1             24  sun.nio.cs.ext.IBM424
1735:             1             24  org.jbpm.pvm.internal.wire.binding.SetBinding
1736:             1             24  sun.util.logging.PlatformLogger
1737:             1             24  org.apache.catalina.startup.TaglibListenerRule
1738:             1             24  sun.nio.cs.UTF_8
1739:             1             24  org.jbpm.pvm.internal.wire.binding.SeamHibernateSessionBinding
1740:             1             24  sun.nio.cs.ext.MS949
1741:             1             24  sun.jdbc.odbc.JdbcOdbcDriver
1742:             1             24  org.apache.struts2.dispatcher.mapper.DefaultActionMapper$2
1743:             1             24  sun.net.ProgressMonitor
1744:             1             24  cn.itcast.oa.dao.impl.PrivilegeDaoImpl
1745:             1             24  sun.nio.cs.ext.IBM1143
1746:             1             24  org.hibernate.type.SerializableType
1747:             1             24  [Lorg.hibernate.event.ReplicateEventListener;
1748:             1             24  sun.nio.cs.UTF_16BE
1749:             1             24  sun.nio.cs.IBM737
1750:             1             24  org.jbpm.pvm.internal.wire.binding.HibernateSessionBinding
1751:             1             24  sun.nio.cs.ext.TIS_620
1752:             1             24  sun.nio.cs.ext.MacSymbol
1753:             1             24  java.util.concurrent.TimeUnit$1
1754:             1             24  javax.el.CompositeELResolver
1755:             1             24  com.mysql.jdbc.DatabaseMetaData
1756:             1             24  [Lorg.hibernate.event.FlushEntityEventListener;
1757:             1             24  org.jbpm.pvm.internal.wire.binding.FalseBinding
1758:             1             24  sun.nio.cs.ext.IBM500
1759:             1             24  sun.nio.cs.ext.IBM1364
1760:             1             24  org.apache.jasper.compiler.TldLocationsCache
1761:             1             24  java.util.Timer
1762:             1             24  sun.util.locale.BaseLocale$Cache
1763:             1             24  sun.nio.cs.UTF_16LE
1764:             1             24  org.apache.jsp.WEB_002dINF.jsp.frame.right_jsp
1765:             1             24  freemarker.core.ArithmeticEngine$ConservativeEngine
1766:             1             24  org.jbpm.pvm.internal.wire.binding.MapBinding
1767:             1             24  org.jbpm.pvm.internal.wire.binding.HibernateSessionFactoryBinding
1768:             1             24  [Lorg.apache.catalina.connector.Connector;
1769:             1             24  sun.nio.cs.ext.IBM1144
1770:             1             24  com.sun.jmx.mbeanserver.StandardMBeanSupport
1771:             1             24  sun.nio.cs.IBM850
1772:             1             24  sun.nio.cs.ext.IBM937
1773:             1             24  java.util.concurrent.TimeUnit$2
1774:             1             24  sun.nio.cs.ext.MacThai
1775:             1             24  sun.nio.cs.UTF_16
1776:             1             24  sun.nio.cs.ext.MS1255
1777:             1             24  org.jbpm.pvm.internal.wire.binding.DbSessionBinding
1778:             1             24  sun.nio.cs.ext.IBM970
1779:             1             24  org.springframework.web.context.ContextLoader
1780:             1             24  sun.nio.cs.ext.IBM860
1781:             1             24  sun.security.provider.NativeSeedGenerator
1782:             1             24  org.jbpm.pvm.internal.wire.binding.CharBinding
1783:             1             24  cn.itcast.oa.service.impl.PrivilegeServiceImpl
1784:             1             24  sun.nio.cs.ext.MS950
1785:             1             24  org.jbpm.pvm.internal.wire.binding.PropertiesBinding
1786:             1             24  sun.nio.cs.ext.IBM1145
1787:             1             24  org.hibernate.mapping.TypeDef
1788:             1             24  org.jbpm.pvm.internal.wire.binding.MessageSessionBinding
1789:             1             24  java.util.concurrent.TimeUnit$3
1790:             1             24  org.jbpm.pvm.internal.wire.binding.StandardTransactionInterceptorBinding
1791:             1             24  com.opensymphony.xwork2.DefaultUnknownHandlerManager
1792:             1             24  java.util.concurrent.ConcurrentSkipListMap$Node
1793:             1             24  sun.nio.cs.IBM852
1794:             1             24  java.util.TaskQueue
1795:             1             24  sun.nio.cs.ext.MacTurkish
1796:             1             24  [Lorg.hibernate.event.DeleteEventListener;
1797:             1             24  sun.nio.cs.ext.MS1256
1798:             1             24  com.opensymphony.xwork2.config.impl.NamespaceMatcher
1799:             1             24  java.sql.SQLPermission
1800:             1             24  sun.nio.cs.ext.IBM861
1801:             1             24  [Lorg.springframework.core.io.Resource;
1802:             1             24  sun.nio.cs.ext.IBM1381
1803:             1             24  org.jbpm.pvm.internal.wire.binding.ProcessEngineRefBinding
1804:             1             24  org.jbpm.pvm.internal.wire.binding.SerializeInterceptorBinding
1805:             1             24  org.hibernate.util.SoftLimitMRUCache
1806:             1             24  sun.nio.cs.ext.MSISO2022JP
1807:             1             24  [Lorg.jbpm.pvm.internal.cal.Holiday;
1808:             1             24  sun.nio.cs.ext.IBM1146
1809:             1             24  org.jbpm.pvm.internal.wire.binding.TimerSessionBinding
1810:             1             24  org.jbpm.pvm.internal.wire.binding.EnvRefBinding
1811:             1             24  sun.nio.cs.ext.IBM939
1812:             1             24  org.apache.struts2.dispatcher.ng.filter.StrutsPrepareAndExecuteFilter
1813:             1             24  java.util.concurrent.TimeUnit$4
1814:             1             24  org.springframework.aop.target.EmptyTargetSource
1815:             1             24  org.jbpm.pvm.internal.wire.binding.JtaTransactionInterceptorBinding
1816:             1             24  org.springframework.web.context.support.ServletContextAwareProcessor
1817:             1             24  sun.nio.cs.IBM775
1818:             1             24  sun.nio.cs.ext.MacUkraine
1819:             1             24  org.dom4j.DocumentFactory
1820:             1             24  sun.nio.cs.ext.ISCII91
1821:             1             24  sun.nio.cs.ext.MS1258
1822:             1             24  sun.nio.cs.ext.IBM863
1823:             1             24  org.jbpm.pvm.internal.wire.binding.EnvBinding
1824:             1             24  org.eclipse.jdt.internal.compiler.ast.ExpressionContext$1
1825:             1             24  org.jbpm.pvm.internal.wire.binding.HistorySessionsBinding
1826:             1             24  com.sun.org.apache.xalan.internal.utils.FeatureManager
1827:             1             24  java.util.Collections$EmptyMap
1828:             1             24  [Ljava.net.InetAddress$Cache$Type;
1829:             1             24  sun.nio.cs.ext.MS932_0213
1830:             1             24  sun.nio.cs.ext.IBM1147
1831:             1             24  java.util.concurrent.TimeUnit$5
1832:             1             24  org.jbpm.pvm.internal.wire.binding.ContextRefBinding
1833:             1             24  org.eclipse.jdt.internal.compiler.ast.ExpressionContext$2
1834:             1             24  sun.nio.cs.ext.ISO2022_CN_CNS
1835:             1             24  org.jbpm.pvm.internal.wire.binding.DoubleBinding
1836:             1             24  [Lorg.apache.catalina.AccessLog;
1837:             1             24  com.sun.jmx.mbeanserver.MXBeanLookup
1838:             1             24  org.jbpm.pvm.internal.wire.binding.PropertyBinding
1839:             1             24  org.eclipse.jdt.internal.compiler.impl.DoubleConstant
1840:             1             24  org.jbpm.pvm.internal.wire.binding.IdentitySessionBinding
1841:             1             24  sun.nio.cs.ISO_8859_13
1842:             1             24  org.jbpm.pvm.internal.wire.binding.TransactionRefBinding
1843:             1             24  org.eclipse.jdt.internal.compiler.ast.ExpressionContext$3
1844:             1             24  sun.nio.cs.ext.IBM864
1845:             1             24  org.apache.jasper.compiler.BeanRepository
1846:             1             24  sun.nio.cs.ext.IBM1383
1847:             1             24  com.sun.org.apache.xerces.internal.jaxp.DefaultValidationErrorHandler
1848:             1             24  sun.nio.cs.ext.MS950_HKSCS
1849:             1             24  sun.nio.cs.ext.Big5
1850:             1             24  org.jbpm.pvm.internal.wire.binding.JbossIdmIdentitySessionFactoryBinding
1851:             1             24  org.springframework.aop.framework.AdvisedSupport$MethodCacheKey
1852:             1             24  sun.nio.cs.ext.ISO2022_CN_GB
1853:             1             24  sun.nio.cs.ext.IBM942
1854:             1             24  java.util.concurrent.TimeUnit$6
1855:             1             24  com.opensymphony.xwork2.validator.DefaultValidatorFactory
1856:             1             24  org.eclipse.jdt.internal.compiler.ast.ExpressionContext$4
1857:             1             24  sun.nio.cs.ext.IBM1148
1858:             1             24  org.jbpm.pvm.internal.wire.binding.FieldBinding
1859:             1             24  org.springframework.beans.factory.annotation.RequiredAnnotationBeanPostProcessor
1860:             1             24  sun.util.logging.PlatformLogger$JavaLoggerProxy
1861:             1             24  [Lorg.hibernate.event.InitializeCollectionEventListener;
1862:             1             24  sun.nio.cs.ext.MS932
1863:             1             24  org.jbpm.pvm.internal.wire.binding.JbossIdmIdentitySessionBinding
1864:             1             24  sun.nio.cs.IBM855
1865:             1             24  sun.nio.cs.ext.MS950_HKSCS_XP
1866:             1             24  org.springframework.web.context.support.ServletContextResourcePatternResolver
1867:             1             24  org.apache.catalina.core.ApplicationJspConfigDescriptor
1868:             1             24  org.jbpm.pvm.internal.wire.binding.FloatBinding
1869:             1             24  com.opensymphony.xwork2.conversion.impl.DefaultObjectTypeDeterminer
1870:             1             24  org.apache.struts2.dispatcher.ng.PrepareOperations
1871:             1             24  sun.nio.cs.ext.Big5_HKSCS
1872:             1             24  sun.nio.cs.ext.IBM865
1873:             1             24  [Lorg.hibernate.event.AutoFlushEventListener;
1874:             1             24  org.jbpm.pvm.internal.wire.binding.TransactionBinding
1875:             1             24  org.apache.jsp.WEB_002dINF.jsp.frame.top_jsp
1876:             1             24  org.dom4j.tree.DefaultComment
1877:             1             24  org.jbpm.pvm.internal.wire.binding.RepositorySessionBinding
1878:             1             24  org.jbpm.pvm.internal.wire.binding.InvokeBinding
1879:             1             24  sun.nio.cs.US_ASCII
1880:             1             24  sun.nio.cs.ext.IBM942C
1881:             1             24  sun.nio.cs.ext.ISO_8859_11
